usuario,fecha,ejercicio,set,peso (kg),reps,rpe,rir,cumplió_objetivo
intermedio_18,2025-03-23,remo con barra,3,89.1,10,7.3,2.7,True
intermedio_18,2025-03-23,remo con barra,4,90.0,9,8.2,1.8,False
intermedio_18,2025-03-24,press banca,1,103.4,10,8.3,1.7,False
intermedio_18,2025-03-24,press banca,2,104.5,8,8.8,1.2,False
intermedio_18,2025-03-24,press banca,3,105.5,5,7.6,2.4,False
intermedio_18,2025-03-29,remo con barra,1,90.9,9,8.6,1.4,False
intermedio_18,2025-03-29,remo con barra,2,91.8,10,6.9,3.1,True
intermedio_18,2025-03-29,remo con barra,3,92.7,9,8.1,1.9,False
intermedio_18,2025-03-29,remo con barra,4,93.6,10,6.6,3.4,True
intermedio_18,2025-03-29,remo con barra,5,94.6,8,8.5,1.5,False
novato_19,2025-01-06,peso muerto,1,71.3,9,7.7,2.3,True
novato_19,2025-01-06,peso muerto,2,71.7,9,9.3,0.7,False
novato_19,2025-01-06,peso muerto,3,72.1,7,8.9,1.1,False
novato_19,2025-01-06,peso muerto,4,72.4,5,7.7,2.3,False
novato_19,2025-01-06,peso muerto,5,72.8,7,9.8,0.2,False
novato_19,2025-01-08,remo con barra,1,36.2,5,9.8,0.2,False
novato_19,2025-01-08,remo con barra,2,36.3,6,7.9,2.1,False
novato_19,2025-01-08,remo con barra,3,36.5,7,8.9,1.1,False
novato_19,2025-01-14,dominadas,1,0.0,7,8.0,2.0,True
novato_19,2025-01-14,dominadas,2,0.0,7,9.9,0.1,False
novato_19,2025-01-14,dominadas,3,0.0,7,8.8,1.2,False
novato_19,2025-01-14,dominadas,4,0.0,8,9.8,0.2,False
novato_19,2025-01-15,sentadilla,1,65.3,8,9.4,0.6,False
novato_19,2025-01-15,sentadilla,2,65.6,8,9.8,0.2,False
novato_19,2025-01-15,sentadilla,3,66.0,5,7.8,2.2,False
novato_19,2025-01-15,sentadilla,4,66.3,6,7.7,2.3,False
novato_19,2025-01-15,sentadilla,5,66.6,9,9.9,0.1,False
novato_19,2025-01-18,peso muerto,1,73.1,9,7.7,2.3,True
novato_19,2025-01-18,peso muerto,2,73.5,6,9.5,0.5,False
novato_19,2025-01-18,peso muerto,3,73.9,6,9.4,0.6,False
novato_19,2025-01-18,peso muerto,4,74.2,6,8.1,1.9,False
novato_19,2025-01-21,dominadas,1,0.0,5,9.5,0.5,False
novato_19,2025-01-21,dominadas,2,0.0,9,7.8,2.2,True
novato_19,2025-01-21,dominadas,3,0.0,7,7.7,2.3,True
novato_19,2025-01-21,dominadas,4,0.0,10,8.3,1.7,False
novato_19,2025-01-21,dominadas,5,0.0,5,8.1,1.9,False
novato_19,2025-01-23,peso muerto,1,74.6,7,9.9,0.1,False
novato_19,2025-01-23,peso muerto,2,75.0,5,8.5,1.5,False
novato_19,2025-01-23,peso muerto,3,75.4,7,7.6,2.4,True
novato_19,2025-01-26,sentadilla,1,67.0,6,10.0,0.0,False
novato_19,2025-01-26,sentadilla,2,67.3,9,9.0,1.0,False
novato_19,2025-01-26,sentadilla,3,67.6,8,9.2,0.8,False
novato_19,2025-01-26,sentadilla,4,68.0,10,9.4,0.6,False
novato_19,2025-01-29,dominadas,1,0.0,8,9.6,0.4,False
novato_19,2025-01-29,dominadas,2,0.0,9,8.0,2.0,True
novato_19,2025-01-29,dominadas,3,0.0,6,8.4,1.6,False
novato_19,2025-01-29,dominadas,4,0.0,9,9.1,0.9,False
novato_19,2025-01-29,dominadas,5,0.0,6,9.4,0.6,False
novato_19,2025-02-02,remo con barra,1,36.7,5,9.5,0.5,False
novato_19,2025-02-02,remo con barra,2,36.9,7,7.5,2.5,True
novato_19,2025-02-02,remo con barra,3,37.1,5,8.7,1.3,False
novato_19,2025-02-06,dominadas,1,0.0,7,7.5,2.5,True
novato_19,2025-02-06,dominadas,2,0.0,10,9.6,0.4,False
novato_19,2025-02-06,dominadas,3,0.0,8,8.8,1.2,False
novato_19,2025-02-06,dominadas,4,0.0,9,8.5,1.5,False
novato_19,2025-02-06,dominadas,5,0.0,5,9.8,0.2,False
novato_19,2025-02-09,sentadilla,1,68.3,9,8.1,1.9,False
novato_19,2025-02-09,sentadilla,2,68.7,10,7.9,2.1,True
novato_19,2025-02-09,sentadilla,3,69.0,5,8.4,1.6,False
novato_19,2025-02-12,peso muerto,1,75.7,8,7.7,2.3,True
novato_19,2025-02-12,peso muerto,2,76.1,5,8.9,1.1,False
novato_19,2025-02-12,peso muerto,3,76.5,10,8.8,1.2,False
novato_19,2025-02-12,peso muerto,4,76.9,8,9.2,0.8,False
novato_19,2025-02-15,remo con barra,1,37.3,5,8.8,1.2,False
novato_19,2025-02-15,remo con barra,2,37.4,7,9.4,0.6,False
novato_19,2025-02-15,remo con barra,3,37.6,5,8.6,1.4,False
novato_19,2025-02-15,remo con barra,4,37.8,5,8.4,1.6,False
novato_19,2025-02-17,sentadilla,1,69.4,10,8.9,1.1,False
novato_19,2025-02-17,sentadilla,2,69.7,10,9.8,0.2,False
novato_19,2025-02-17,sentadilla,3,70.0,5,9.1,0.9,False
novato_19,2025-02-17,sentadilla,4,70.4,7,9.9,0.1,False
novato_19,2025-02-17,sentadilla,5,70.7,7,8.1,1.9,False
novato_19,2025-02-19,remo con barra,1,38.0,6,9.8,0.2,False
novato_19,2025-02-19,remo con barra,2,38.2,9,10.0,0.0,False
novato_19,2025-02-19,remo con barra,3,38.4,10,8.5,1.5,False
novato_19,2025-02-19,remo con barra,4,38.6,8,8.4,1.6,False
novato_19,2025-02-19,remo con barra,5,38.8,7,9.6,0.4,False
novato_19,2025-02-21,sentadilla,1,71.1,8,8.1,1.9,False
novato_19,2025-02-21,sentadilla,2,71.5,9,8.2,1.8,False
novato_19,2025-02-21,sentadilla,3,71.8,6,9.0,1.0,False
novato_19,2025-02-21,sentadilla,4,72.2,7,10.0,0.0,False
novato_19,2025-02-23,peso muerto,1,77.3,8,8.6,1.4,False
novato_19,2025-02-23,peso muerto,2,77.7,9,8.7,1.3,False
novato_19,2025-02-23,peso muerto,3,78.0,6,8.8,1.2,False
novato_19,2025-02-23,peso muerto,4,78.4,7,8.4,1.6,False
novato_19,2025-02-27,remo con barra,1,39.0,9,7.7,2.3,True
novato_19,2025-02-27,remo con barra,2,39.2,9,9.1,0.9,False
novato_19,2025-02-27,remo con barra,3,39.4,7,9.8,0.2,False
novato_19,2025-02-27,remo con barra,4,39.6,8,8.0,2.0,True
novato_19,2025-02-27,remo con barra,5,39.8,9,9.6,0.4,False
novato_19,2025-03-03,dominadas,1,0.0,9,7.9,2.1,True
novato_19,2025-03-03,dominadas,2,0.0,5,9.6,0.4,False
novato_19,2025-03-03,dominadas,3,0.0,7,8.6,1.4,False
novato_19,2025-03-06,dominadas,1,0.0,5,9.5,0.5,False
novato_19,2025-03-06,dominadas,2,0.0,10,9.4,0.6,False
novato_19,2025-03-06,dominadas,3,0.0,8,9.9,0.1,False
novato_19,2025-03-06,dominadas,4,0.0,7,8.9,1.1,False
novato_19,2025-03-06,dominadas,5,0.0,6,8.3,1.7,False
novato_19,2025-03-07,sentadilla,1,72.5,5,7.6,2.4,False
novato_19,2025-03-07,sentadilla,2,72.9,9,9.0,1.0,False
novato_19,2025-03-07,sentadilla,3,73.3,7,7.8,2.2,True
novato_19,2025-03-07,sentadilla,4,73.6,5,7.7,2.3,False
novato_19,2025-03-07,sentadilla,5,74.0,6,9.7,0.3,False
novato_19,2025-03-10,peso muerto,1,78.8,9,9.1,0.9,False
novato_19,2025-03-10,peso muerto,2,79.2,5,8.5,1.5,False
novato_19,2025-03-10,peso muerto,3,79.6,9,8.2,1.8,False
novato_19,2025-03-10,peso muerto,4,80.0,6,7.8,2.2,False
novato_19,2025-03-10,peso muerto,5,80.4,6,9.8,0.2,False
novato_19,2025-03-11,press banca,1,58.2,9,7.8,2.2,True
novato_19,2025-03-11,press banca,2,58.5,6,9.5,0.5,False
novato_19,2025-03-11,press banca,3,58.8,5,7.6,2.4,False
novato_19,2025-03-15,press banca,1,59.1,8,9.6,0.4,False
novato_19,2025-03-15,press banca,2,59.4,5,8.6,1.4,False
novato_19,2025-03-15,press banca,3,59.7,7,7.8,2.2,True
novato_19,2025-03-17,press banca,1,60.0,7,9.5,0.5,False
novato_19,2025-03-17,press banca,2,60.3,5,8.1,1.9,False
novato_19,2025-03-17,press banca,3,60.6,6,9.7,0.3,False
novato_19,2025-03-17,press banca,4,60.9,5,8.5,1.5,False
novato_19,2025-03-17,press banca,5,61.2,10,9.4,0.6,False
novato_19,2025-03-20,press banca,1,61.5,8,8.9,1.1,False
novato_19,2025-03-20,press banca,2,61.8,10,7.6,2.4,True
novato_19,2025-03-20,press banca,3,62.1,6,8.2,1.8,False
novato_19,2025-03-20,press banca,4,62.4,6,8.3,1.7,False
novato_19,2025-03-22,press banca,1,62.7,10,8.8,1.2,False
novato_19,2025-03-22,press banca,2,63.1,10,8.4,1.6,False
novato_19,2025-03-22,press banca,3,63.4,6,7.8,2.2,False
novato_19,2025-03-22,press banca,4,63.7,9,7.6,2.4,True
novato_19,2025-03-22,press banca,5,64.0,8,8.7,1.3,False
novato_19,2025-03-23,press banca,1,64.3,10,9.9,0.1,False
novato_19,2025-03-23,press banca,2,64.6,10,8.5,1.5,False
novato_19,2025-03-23,press banca,3,65.0,10,9.0,1.0,False
novato_19,2025-03-23,press banca,4,65.3,5,9.8,0.2,False
novato_19,2025-03-23,press banca,5,65.6,7,8.6,1.4,False
novato_19,2025-03-26,press banca,1,65.9,5,9.5,0.5,False
novato_19,2025-03-26,press banca,2,66.3,7,9.2,0.8,False
novato_19,2025-03-26,press banca,3,66.6,5,9.6,0.4,False
novato_19,2025-03-26,press banca,4,66.9,9,8.8,1.2,False
novato_19,2025-03-27,dominadas,1,0.0,8,9.1,0.9,False
novato_19,2025-03-27,dominadas,2,0.0,7,9.9,0.1,False
novato_19,2025-03-27,dominadas,3,0.0,5,7.6,2.4,False
novato_19,2025-03-27,dominadas,4,0.0,5,8.2,1.8,False
novato_20,2025-01-02,sentadilla,1,77.5,10,8.4,1.6,False
novato_20,2025-01-02,sentadilla,2,77.9,8,7.5,2.5,True
novato_20,2025-01-02,sentadilla,3,78.3,9,8.2,1.8,False
novato_20,2025-01-05,peso muerto,1,53.0,10,9.6,0.4,False
novato_20,2025-01-05,peso muerto,2,53.2,6,9.7,0.3,False
novato_20,2025-01-05,peso muerto,3,53.5,5,9.9,0.1,False
novato_20,2025-01-05,peso muerto,4,53.8,9,9.7,0.3,False
novato_20,2025-01-05,peso muerto,5,54.0,7,8.7,1.3,False
novato_20,2025-01-07,press banca,1,51.6,8,7.7,2.3,True
novato_20,2025-01-07,press banca,2,51.8,5,8.0,2.0,False
novato_20,2025-01-07,press banca,3,52.1,9,8.8,1.2,False
novato_20,2025-01-07,press banca,4,52.4,5,9.0,1.0,False
novato_20,2025-01-10,peso muerto,1,54.3,8,7.7,2.3,True
novato_20,2025-01-10,peso muerto,2,54.6,5,8.6,1.4,False
novato_20,2025-01-10,peso muerto,3,54.8,6,7.7,2.3,False
novato_20,2025-01-10,peso muerto,4,55.1,9,8.6,1.4,False
novato_20,2025-01-10,peso muerto,5,55.4,7,8.4,1.6,False
novato_20,2025-01-15,press banca,1,52.6,9,9.6,0.4,False
novato_20,2025-01-15,press banca,2,52.9,9,8.9,1.1,False
novato_20,2025-01-15,press banca,3,53.2,5,9.0,1.0,False
novato_20,2025-01-15,press banca,4,53.4,10,9.8,0.2,False
novato_20,2025-01-19,press banca,1,53.7,8,10.0,0.0,False
novato_20,2025-01-19,press banca,2,54.0,7,7.8,2.2,True
novato_20,2025-01-19,press banca,3,54.2,6,9.0,1.0,False
novato_20,2025-01-19,press banca,4,54.5,9,9.5,0.5,False
novato_20,2025-01-20,dominadas,1,0.0,9,9.9,0.1,False
novato_20,2025-01-20,dominadas,2,0.0,8,9.0,1.0,False
novato_20,2025-01-20,dominadas,3,0.0,8,8.2,1.8,False
novato_20,2025-01-20,dominadas,4,0.0,9,7.7,2.3,True
novato_20,2025-01-20,dominadas,5,0.0,9,9.9,0.1,False
novato_20,2025-01-24,remo con barra,1,31.3,8,8.1,1.9,False
novato_20,2025-01-24,remo con barra,2,31.5,7,9.2,0.8,False
novato_20,2025-01-24,remo con barra,3,31.7,10,9.2,0.8,False
novato_20,2025-01-24,remo con barra,4,31.8,5,9.7,0.3,False
novato_20,2025-01-24,remo con barra,5,32.0,7,9.6,0.4,False
novato_20,2025-01-26,remo con barra,1,32.1,7,8.4,1.6,False
novato_20,2025-01-26,remo con barra,2,32.3,5,9.8,0.2,False
novato_20,2025-01-26,remo con barra,3,32.5,6,9.8,0.2,False
novato_20,2025-01-28,press banca,1,54.8,9,8.7,1.3,False
novato_20,2025-01-28,press banca,2,55.0,9,8.2,1.8,False
novato_20,2025-01-28,press banca,3,55.3,6,9.2,0.8,False
novato_20,2025-01-28,press banca,4,55.6,7,7.6,2.4,True
novato_20,2025-01-29,press banca,1,55.9,9,8.4,1.6,False
novato_20,2025-01-29,press banca,2,56.2,7,9.9,0.1,False
novato_20,2025-01-29,press banca,3,56.4,7,9.5,0.5,False
novato_20,2025-01-29,press banca,4,56.7,8,8.9,1.1,False
novato_20,2025-01-31,remo con barra,1,32.6,9,9.3,0.7,False
novato_20,2025-01-31,remo con barra,2,32.8,9,8.0,2.0,True
novato_20,2025-01-31,remo con barra,3,32.9,10,8.1,1.9,False
novato_20,2025-02-02,dominadas,1,0.0,5,7.9,2.1,False
novato_20,2025-02-02,dominadas,2,0.0,7,9.0,1.0,False
novato_20,2025-02-02,dominadas,3,0.0,8,8.9,1.1,False
novato_20,2025-02-05,press banca,1,57.0,8,9.3,0.7,False
novato_20,2025-02-05,press banca,2,57.3,5,9.0,1.0,False
novato_20,2025-02-05,press banca,3,57.6,5,9.0,1.0,False
novato_20,2025-02-05,press banca,4,57.9,9,9.3,0.7,False
novato_20,2025-02-05,press banca,5,58.1,10,8.5,1.5,False
novato_20,2025-02-06,sentadilla,1,78.6,10,8.4,1.6,False
novato_20,2025-02-06,sentadilla,2,79.0,8,10.0,0.0,False
novato_20,2025-02-06,sentadilla,3,79.4,8,8.7,1.3,False
novato_20,2025-02-06,sentadilla,4,79.8,6,8.3,1.7,False
novato_20,2025-02-08,peso muerto,1,55.7,8,8.1,1.9,False
novato_20,2025-02-08,peso muerto,2,55.9,8,7.8,2.2,True
novato_20,2025-02-08,peso muerto,3,56.2,8,8.1,1.9,False
novato_20,2025-02-08,peso muerto,4,56.5,10,9.3,0.7,False
novato_20,2025-02-08,peso muerto,5,56.8,6,9.8,0.2,False
novato_20,2025-02-15,dominadas,1,0.0,5,9.9,0.1,False
novato_20,2025-02-15,dominadas,2,0.0,10,9.3,0.7,False
novato_20,2025-02-15,dominadas,3,0.0,8,9.4,0.6,False
novato_20,2025-02-15,dominadas,4,0.0,10,9.2,0.8,False
novato_20,2025-02-19,sentadilla,1,80.2,7,8.1,1.9,False
novato_20,2025-02-19,sentadilla,2,80.6,7,8.0,2.0,True
novato_20,2025-02-19,sentadilla,3,81.0,9,9.3,0.7,False
novato_20,2025-02-22,peso muerto,1,57.1,7,9.7,0.3,False
novato_20,2025-02-22,peso muerto,2,57.4,9,8.3,1.7,False
novato_20,2025-02-22,peso muerto,3,57.6,10,8.9,1.1,False
novato_20,2025-02-22,peso muerto,4,57.9,5,9.9,0.1,False
novato_20,2025-02-23,dominadas,1,0.0,8,9.9,0.1,False
novato_20,2025-02-23,dominadas,2,0.0,6,8.0,2.0,False
novato_20,2025-02-23,dominadas,3,0.0,7,8.5,1.5,False
novato_20,2025-02-23,dominadas,4,0.0,6,8.0,2.0,False
novato_20,2025-02-26,sentadilla,1,81.4,10,9.6,0.4,False
novato_20,2025-02-26,sentadilla,2,81.8,10,8.9,1.1,False
novato_20,2025-02-26,sentadilla,3,82.3,8,10.0,0.0,False
novato_20,2025-02-27,remo con barra,1,33.1,10,8.3,1.7,False
novato_20,2025-02-27,remo con barra,2,33.3,6,8.8,1.2,False
novato_20,2025-02-27,remo con barra,3,33.4,5,10.0,0.0,False
novato_20,2025-02-27,remo con barra,4,33.6,8,7.6,2.4,True
novato_20,2025-03-01,peso muerto,1,58.2,10,8.5,1.5,False
novato_20,2025-03-01,peso muerto,2,58.5,6,9.0,1.0,False
novato_20,2025-03-01,peso muerto,3,58.8,6,7.7,2.3,False
novato_20,2025-03-03,press banca,1,58.4,10,8.6,1.4,False
novato_20,2025-03-03,press banca,2,58.7,5,7.5,2.5,False
novato_20,2025-03-03,press banca,3,59.0,5,7.6,2.4,False
novato_20,2025-03-03,press banca,4,59.3,9,8.5,1.5,False
novato_20,2025-03-03,press banca,5,59.6,6,8.4,1.6,False
novato_20,2025-03-05,press banca,1,59.9,9,9.2,0.8,False
novato_20,2025-03-05,press banca,2,60.2,6,8.2,1.8,False
novato_20,2025-03-05,press banca,3,60.5,10,9.4,0.6,False
novato_20,2025-03-09,dominadas,1,0.0,8,7.8,2.2,True
novato_20,2025-03-09,dominadas,2,0.0,8,9.0,1.0,False
novato_20,2025-03-09,dominadas,3,0.0,5,8.0,2.0,False
novato_20,2025-03-09,dominadas,4,0.0,5,9.4,0.6,False
novato_20,2025-03-10,dominadas,1,0.0,6,9.0,1.0,False
novato_20,2025-03-10,dominadas,2,0.0,5,8.2,1.8,False
novato_20,2025-03-10,dominadas,3,0.0,9,9.1,0.9,False
novato_20,2025-03-10,dominadas,4,0.0,9,8.7,1.3,False
novato_20,2025-03-13,press banca,1,60.8,6,8.5,1.5,False
novato_20,2025-03-13,press banca,2,61.1,8,7.9,2.1,True
novato_20,2025-03-13,press banca,3,61.4,10,8.7,1.3,False
novato_20,2025-03-15,press banca,1,61.7,10,9.3,0.7,False
novato_20,2025-03-15,press banca,2,62.0,9,8.7,1.3,False
novato_20,2025-03-15,press banca,3,62.4,9,7.6,2.4,True
novato_20,2025-03-15,press banca,4,62.7,7,8.8,1.2,False
novato_20,2025-03-18,dominadas,1,0.0,8,9.9,0.1,False
novato_20,2025-03-18,dominadas,2,0.0,7,8.8,1.2,False
novato_20,2025-03-18,dominadas,3,0.0,9,9.2,0.8,False
novato_20,2025-03-18,dominadas,4,0.0,8,7.6,2.4,True
novato_20,2025-03-19,press banca,1,63.0,6,8.2,1.8,False
novato_20,2025-03-19,press banca,2,63.3,6,8.5,1.5,False
novato_20,2025-03-19,press banca,3,63.6,5,9.4,0.6,False
novato_20,2025-03-19,press banca,4,63.9,10,8.4,1.6,False
novato_20,2025-03-19,press banca,5,64.2,10,8.1,1.9,False
novato_20,2025-03-24,sentadilla,1,82.7,7,8.0,2.0,True
novato_20,2025-03-24,sentadilla,2,83.1,6,8.5,1.5,False
novato_20,2025-03-24,sentadilla,3,83.5,10,10.0,0.0,False
novato_20,2025-03-24,sentadilla,4,83.9,7,9.3,0.7,False
novato_20,2025-03-24,sentadilla,5,84.3,6,8.0,2.0,False
novato_20,2025-03-27,press banca,1,64.6,7,8.7,1.3,False
novato_20,2025-03-27,press banca,2,64.9,10,8.5,1.5,False
novato_20,2025-03-27,press banca,3,65.2,6,7.9,2.1,False
novato_20,2025-03-27,press banca,4,65.5,6,9.8,0.2,False
novato_20,2025-03-27,press banca,5,65.9,7,8.5,1.5,False
novato_20,2025-03-31,remo con barra,1,33.8,5,8.7,1.3,False
novato_20,2025-03-31,remo con barra,2,33.9,5,8.2,1.8,False
novato_20,2025-03-31,remo con barra,3,34.1,9,10.0,0.0,False
novato_20,2025-03-31,remo con barra,4,34.3,5,9.5,0.5,False
novato_20,2025-03-31,remo con barra,5,34.5,6,8.2,1.8,False
avanzado_21,2025-01-01,remo con barra,1,124.6,5,7.2,2.8,False
avanzado_21,2025-01-01,remo con barra,2,126.5,8,7.7,2.3,True
avanzado_21,2025-01-01,remo con barra,3,128.4,6,7.7,2.3,False
avanzado_21,2025-01-01,remo con barra,4,130.3,7,6.7,3.3,True
avanzado_21,2025-01-03,peso muerto,1,187.3,7,6.3,3.7,True
avanzado_21,2025-01-03,peso muerto,2,190.1,6,6.7,3.3,False
avanzado_21,2025-01-03,peso muerto,3,193.0,9,8.0,2.0,True
avanzado_21,2025-01-03,peso muerto,4,195.9,5,7.3,2.7,False
avanzado_21,2025-01-03,peso muerto,5,198.8,9,6.5,3.5,True
avanzado_21,2025-01-07,sentadilla,1,158.6,7,6.5,3.5,True
avanzado_21,2025-01-07,sentadilla,2,161.0,10,7.1,2.9,True
avanzado_21,2025-01-07,sentadilla,3,163.4,8,6.1,3.9,True
avanzado_21,2025-01-08,dominadas,1,41.1,10,6.6,3.4,True
avanzado_21,2025-01-08,dominadas,2,41.7,5,7.1,2.9,False
avanzado_21,2025-01-08,dominadas,3,42.3,7,7.0,3.0,True
avanzado_21,2025-01-08,dominadas,4,42.9,5,6.5,3.5,False
avanzado_21,2025-01-08,dominadas,5,43.6,8,8.3,1.7,False
avanzado_21,2025-01-12,dominadas,1,44.2,7,6.1,3.9,True
avanzado_21,2025-01-12,dominadas,2,44.9,5,7.1,2.9,False
avanzado_21,2025-01-12,dominadas,3,45.6,8,6.5,3.5,True
avanzado_21,2025-01-12,dominadas,4,46.2,7,6.3,3.7,True
avanzado_21,2025-01-15,dominadas,1,46.9,7,6.1,3.9,True
avanzado_21,2025-01-15,dominadas,2,47.6,9,8.5,1.5,False
avanzado_21,2025-01-15,dominadas,3,48.4,9,7.4,2.6,True
avanzado_21,2025-01-17,sentadilla,1,165.9,5,8.2,1.8,False
avanzado_21,2025-01-17,sentadilla,2,168.4,6,6.1,3.9,False
avanzado_21,2025-01-17,sentadilla,3,170.9,7,8.0,2.0,True
avanzado_21,2025-01-17,sentadilla,4,173.5,7,8.4,1.6,False
avanzado_21,2025-01-17,sentadilla,5,176.1,5,8.1,1.9,False
avanzado_21,2025-01-18,peso muerto,1,201.8,5,6.4,3.6,False
avanzado_21,2025-01-18,peso muerto,2,204.8,8,8.4,1.6,False
avanzado_21,2025-01-18,peso muerto,3,207.9,5,6.3,3.7,False
avanzado_21,2025-01-18,peso muerto,4,211.0,9,7.3,2.7,True
avanzado_21,2025-01-18,peso muerto,5,214.2,8,7.9,2.1,True
avanzado_21,2025-01-19,peso muerto,1,217.4,7,7.4,2.6,True
avanzado_21,2025-01-19,peso muerto,2,220.7,7,8.3,1.7,False
avanzado_21,2025-01-19,peso muerto,3,224.0,7,7.7,2.3,True
avanzado_21,2025-01-19,peso muerto,4,227.3,6,6.6,3.4,False
avanzado_21,2025-01-19,peso muerto,5,230.7,6,6.7,3.3,False
avanzado_21,2025-01-24,dominadas,1,49.1,6,6.3,3.7,False
avanzado_21,2025-01-24,dominadas,2,49.8,10,6.5,3.5,True
avanzado_21,2025-01-24,dominadas,3,50.6,8,8.2,1.8,False
avanzado_21,2025-01-24,dominadas,4,51.3,8,8.4,1.6,False
avanzado_21,2025-01-26,remo con barra,1,132.3,5,6.7,3.3,False
avanzado_21,2025-01-26,remo con barra,2,134.2,7,6.4,3.6,True
avanzado_21,2025-01-26,remo con barra,3,136.3,9,7.0,3.0,True
avanzado_21,2025-01-29,remo con barra,1,138.3,8,7.4,2.6,True
avanzado_21,2025-01-29,remo con barra,2,140.4,6,6.6,3.4,False
avanzado_21,2025-01-29,remo con barra,3,142.5,5,6.4,3.6,False
avanzado_21,2025-01-29,remo con barra,4,144.6,9,7.4,2.6,True
avanzado_21,2025-01-29,remo con barra,5,146.8,6,6.4,3.6,False
avanzado_21,2025-02-01,remo con barra,1,149.0,8,6.0,4.0,True
avanzado_21,2025-02-01,remo con barra,2,151.2,9,6.3,3.7,True
avanzado_21,2025-02-01,remo con barra,3,153.5,10,8.4,1.6,False
avanzado_21,2025-02-01,remo con barra,4,155.8,5,6.3,3.7,False
avanzado_21,2025-02-01,remo con barra,5,158.1,9,7.6,2.4,True
avanzado_21,2025-02-03,dominadas,1,52.1,5,8.5,1.5,False
avanzado_21,2025-02-03,dominadas,2,52.9,5,8.0,2.0,False
avanzado_21,2025-02-03,dominadas,3,53.7,10,7.1,2.9,True
avanzado_21,2025-02-03,dominadas,4,54.5,8,6.0,4.0,True
avanzado_21,2025-02-03,dominadas,5,55.3,10,7.4,2.6,True
avanzado_21,2025-02-05,sentadilla,1,178.7,5,7.6,2.4,False
avanzado_21,2025-02-05,sentadilla,2,181.4,7,7.0,3.0,True
avanzado_21,2025-02-05,sentadilla,3,184.1,6,6.7,3.3,False
avanzado_21,2025-02-08,peso muerto,1,234.2,6,7.0,3.0,False
avanzado_21,2025-02-08,peso muerto,2,237.7,10,7.5,2.5,True
avanzado_21,2025-02-08,peso muerto,3,241.3,6,6.7,3.3,False
avanzado_21,2025-02-08,peso muerto,4,244.9,9,7.3,2.7,True
avanzado_21,2025-02-08,peso muerto,5,248.6,10,8.1,1.9,False
avanzado_21,2025-02-12,peso muerto,1,252.3,5,8.3,1.7,False
avanzado_21,2025-02-12,peso muerto,2,256.1,10,6.8,3.2,True
avanzado_21,2025-02-12,peso muerto,3,259.9,7,7.2,2.8,True
avanzado_21,2025-02-12,peso muerto,4,263.8,8,6.8,3.2,True
avanzado_21,2025-02-12,peso muerto,5,267.8,8,7.6,2.4,True
avanzado_21,2025-02-15,peso muerto,1,271.8,10,6.6,3.4,True
avanzado_21,2025-02-15,peso muerto,2,275.9,8,8.1,1.9,False
avanzado_21,2025-02-15,peso muerto,3,280.0,6,8.2,1.8,False
avanzado_21,2025-02-15,peso muerto,4,284.2,9,6.5,3.5,True
avanzado_21,2025-02-15,peso muerto,5,288.5,6,7.9,2.1,False
avanzado_21,2025-02-18,press banca,1,129.1,6,6.2,3.8,False
avanzado_21,2025-02-18,press banca,2,131.1,8,7.6,2.4,True
avanzado_21,2025-02-18,press banca,3,133.0,7,8.0,2.0,True
avanzado_21,2025-02-21,dominadas,1,56.1,7,8.0,2.0,True
avanzado_21,2025-02-21,dominadas,2,57.0,7,8.1,1.9,False
avanzado_21,2025-02-21,dominadas,3,57.8,5,8.3,1.7,False
avanzado_21,2025-02-21,dominadas,4,58.7,6,8.0,2.0,False
avanzado_21,2025-02-21,dominadas,5,59.6,5,6.4,3.6,False
avanzado_21,2025-02-24,sentadilla,1,186.9,8,7.1,2.9,True
avanzado_21,2025-02-24,sentadilla,2,189.7,5,6.1,3.9,False
avanzado_21,2025-02-24,sentadilla,3,192.5,7,7.5,2.5,True
avanzado_21,2025-02-28,peso muerto,1,292.8,5,6.4,3.6,False
avanzado_21,2025-02-28,peso muerto,2,297.2,5,6.0,4.0,False
avanzado_21,2025-02-28,peso muerto,3,301.7,10,8.4,1.6,False
avanzado_21,2025-02-28,peso muerto,4,306.2,7,8.2,1.8,False
avanzado_21,2025-03-04,dominadas,1,60.5,9,6.5,3.5,True
avanzado_21,2025-03-04,dominadas,2,61.4,9,6.4,3.6,True
avanzado_21,2025-03-04,dominadas,3,62.3,5,6.7,3.3,False
avanzado_21,2025-03-05,dominadas,1,63.2,8,7.5,2.5,True
avanzado_21,2025-03-05,dominadas,2,64.2,7,6.5,3.5,True
avanzado_21,2025-03-05,dominadas,3,65.1,7,6.5,3.5,True
avanzado_21,2025-03-10,remo con barra,1,160.5,5,6.9,3.1,False
avanzado_21,2025-03-10,remo con barra,2,162.9,7,6.2,3.8,True
avanzado_21,2025-03-10,remo con barra,3,165.3,6,6.9,3.1,False
avanzado_21,2025-03-13,dominadas,1,66.1,10,7.1,2.9,True
avanzado_21,2025-03-13,dominadas,2,67.1,7,8.2,1.8,False
avanzado_21,2025-03-13,dominadas,3,68.1,7,7.5,2.5,True
avanzado_21,2025-03-13,dominadas,4,69.1,9,7.8,2.2,True
avanzado_21,2025-03-16,remo con barra,1,167.8,9,7.0,3.0,True
avanzado_21,2025-03-16,remo con barra,2,170.3,10,6.2,3.8,True
